x,y,z,pitch_deg
-229.989486694336,26.6386413574219,3.1920747756958,2.76712036132812
-229.489486694336,26.6393127441406,3.21626806259155,2.777587890625
-228.989486694336,26.6399822235107,3.2405526638031,2.78802490234375
-228.489486694336,26.6406536102295,3.26492857933044,2.79849243164062
-227.989486694336,26.6413230895996,3.28939580917358,2.8089599609375
-227.489486694336,26.6419944763184,3.31395435333252,2.81942749023437
-226.989486694336,26.6426639556885,3.33860421180725,2.82989501953125
-226.489486694336,26.6433353424072,3.36334562301636,2.84036254882812
-225.989486694336,26.6440048217773,3.38817811012268,2.850830078125
-225.489486694336,26.6446743011475,3.41310214996338,2.86129760742187
-224.989486694336,26.6453456878662,3.43811726570129,2.87176513671875
-224.489486694336,26.6460151672363,3.46322393417358,2.88223266601562
-223.989486694336,26.6466865539551,3.48842191696167,2.8927001953125
-223.489486694336,26.6473560333252,3.51371121406555,2.90316772460937
-222.989486694336,26.6480274200439,3.53909182548523,2.91363525390625
-222.489486694336,26.6486968994141,3.5645637512207,2.92410278320312
-221.989486694336,26.6493682861328,3.59012699127197,2.9345703125
-221.489486694336,26.6500377655029,3.61578154563904,2.94503784179687
-220.989486694336,26.6507091522217,3.6415274143219,2.95550537109375
-220.489486694336,26.6513786315918,3.66736483573914,2.96597290039062
-219.989486694336,26.6520500183105,3.69327735900879,2.97024536132812
-219.489486694336,26.6527194976807,3.71919751167297,2.97024536132812
-218.989486694336,26.6533908843994,3.74511766433716,2.97024536132812
-218.489486694336,26.6540603637695,3.77103781700134,2.97024536132812
-217.989486694336,26.6547317504883,3.79695796966553,2.97024536132812
-217.489486694336,26.6554012298584,3.82287812232971,2.97024536132812
-216.989486694336,26.6560726165771,3.8487982749939,2.97024536132812
-216.489486694336,26.6567420959473,3.87471842765808,2.97024536132812
-215.989486694336,26.657413482666,3.90063881874084,2.97024536132812
-215.489486694336,26.6580829620361,3.92655897140503,2.97024536132812
-214.989486694336,26.6587543487549,3.95247912406921,2.97024536132812
-214.489486694336,26.659423828125,3.9783992767334,2.97024536132812
-213.989486694336,26.6600952148437,4.004319190979,2.97024536132812
-213.489486694336,26.6607646942139,4.03023958206177,2.97024536132812
-212.989486694336,26.661434173584,4.05615949630737,2.97024536132812
-212.489486694336,26.6621055603027,4.08207988739014,2.97024536132812
-211.989501953125,26.6627750396729,4.10799980163574,2.97024536132812
-211.489501953125,26.6634464263916,4.13392019271851,2.97024536132812
-210.989501953125,26.6641159057617,4.15984058380127,2.97024536132812
-210.489501953125,26.6647872924805,4.18576049804688,2.97024536132812
-209.989501953125,26.6654567718506,4.21168088912964,2.97024536132812
-209.489501953125,26.6661281585693,4.23760080337524,2.97024536132812
-208.989501953125,26.6667976379395,4.26352119445801,2.97024536132812
-208.489501953125,26.6674690246582,4.28944110870361,2.97024536132812
-207.989501953125,26.6681385040283,4.31536149978638,2.97024536132812
-207.489501953125,26.6688098907471,4.34128141403198,2.97024536132812
-206.989501953125,26.6694793701172,4.36720180511475,2.97024536132812
-206.489501953125,26.6701507568359,4.39312171936035,2.97024536132812
-205.989501953125,26.6708202362061,4.41904211044312,2.97024536132812
-205.489501953125,26.6714916229248,4.44496202468872,2.97024536132812
-204.989501953125,26.6721611022949,4.47088241577148,2.97024536132812
-204.489501953125,26.6728324890137,4.49680233001709,2.97024536132812
-203.989501953125,26.6735019683838,4.52272272109985,2.97024536132812
-203.489517211914,26.6741733551025,4.54864263534546,2.97024536132812
-202.989517211914,26.6748428344727,4.57456302642822,2.97024536132812
-202.489517211914,26.6755142211914,4.60048341751099,2.97024536132812
-201.989517211914,26.6761837005615,4.62640333175659,2.97024536132812
-201.489517211914,26.6768550872803,4.65232372283936,2.97024536132812
-200.989517211914,26.6775245666504,4.67824363708496,2.97024536132812
-200.489517211914,26.6781940460205,4.70416402816772,2.97024536132812
-199.989517211914,26.6788654327393,4.73008394241333,2.97024536132812
-199.489517211914,26.6795349121094,4.75600433349609,2.97024536132812
-198.989517211914,26.6802062988281,4.7819242477417,2.97024536132812
-198.489517211914,26.6808757781982,4.80784463882446,2.97024536132812
-197.989517211914,26.681547164917,4.83376455307007,2.97024536132812
-197.489517211914,26.6822166442871,4.85968494415283,2.97024536132812
-196.989517211914,26.6828880310059,4.88560485839844,2.97024536132812
-196.489517211914,26.683557510376,4.9115252494812,2.97024536132812
-195.989517211914,26.6842288970947,4.93744516372681,2.97024536132812
-195.489517211914,26.6848983764648,4.96336555480957,2.97024536132812
-194.989517211914,26.6855697631836,4.98928546905518,2.97024536132812
-194.489517211914,26.6862392425537,5.01520586013794,2.97024536132812
-193.989517211914,26.6869106292725,5.04112577438355,2.97024536132812
-193.489517211914,26.6875801086426,5.06704616546631,2.97024536132812
-192.989517211914,26.6882514953613,5.09296655654907,2.97024536132812
-192.489517211914,26.6889209747314,5.11888647079468,2.97024536132812
-191.989517211914,26.6895923614502,5.14480686187744,2.97024536132812
-191.489517211914,26.6902618408203,5.17072677612305,2.97024536132812
-190.989517211914,26.6909332275391,5.19664716720581,2.97024536132812
-190.489517211914,26.6916027069092,5.22256708145142,2.97024536132812
-189.989517211914,26.6922740936279,5.24848747253418,2.97024536132812
-189.489517211914,26.692943572998,5.27440738677979,2.97024536132812
-188.989517211914,26.6936149597168,5.30032777786255,2.97024536132812
-188.489517211914,26.6942844390869,5.32624769210815,2.97024536132812
-187.989517211914,26.6949558258057,5.35216808319092,2.97024536132812
-187.489517211914,26.6956253051758,5.37808799743652,2.97024536132812
-186.989517211914,26.6962947845459,5.40400838851929,2.97024536132812
-186.489517211914,26.6969661712646,5.42992830276489,2.97024536132812
-185.989517211914,26.6976356506348,5.45584869384766,2.97024536132812
-185.489517211914,26.6983070373535,5.48176860809326,2.97024536132812
-184.989517211914,26.6989765167236,5.50768899917603,2.97024536132812
-184.489517211914,26.6996479034424,5.53360891342163,2.97024536132812
-183.989517211914,26.7003173828125,5.55952930450439,2.97024536132812
-183.489517211914,26.7009887695312,5.58544969558716,2.97024536132812
-182.989517211914,26.7016582489014,5.61136960983276,2.97024536132812
-182.489517211914,26.7023296356201,5.63729000091553,2.97024536132812
-181.989517211914,26.7029991149902,5.66320991516113,2.97024536132812
-181.489517211914,26.703670501709,5.6891303062439,2.97024536132812
-180.989517211914,26.7043399810791,5.7150502204895,2.97024536132812
-180.489532470703,26.7050113677978,5.74097061157227,2.97024536132812
-179.989532470703,26.705680847168,5.76689052581787,2.97024536132812
-179.489532470703,26.7063522338867,5.79281091690064,2.97024536132812
-178.989532470703,26.7070217132568,5.81873083114624,2.97024536132812
-178.489532470703,26.7076930999756,5.844651222229,2.97024536132812
-177.989532470703,26.7083625793457,5.87057113647461,2.97024536132812
-177.489532470703,26.7090339660645,5.89649152755737,2.97024536132812
-176.989532470703,26.7097034454346,5.92241144180298,2.97024536132812
-176.489532470703,26.7103748321533,5.94833183288574,2.97024536132812
-175.989532470703,26.7110443115234,5.97425174713135,2.97024536132812
-175.489532470703,26.7117156982422,6.00017213821411,2.97024536132812
-174.989532470703,26.7123851776123,6.02609252929688,2.97024536132812
-174.489532470703,26.7130546569824,6.05201244354248,2.97024536132812
-173.989532470703,26.7137260437012,6.07793283462524,2.97024536132812
-173.489532470703,26.7143955230713,6.10385274887085,2.97024536132812
-172.989532470703,26.71506690979,6.12977313995361,2.97024536132812
-172.489532470703,26.7157363891602,6.15569305419922,2.97024536132812
-171.989532470703,26.7164077758789,6.18161344528198,2.97024536132812
-171.489532470703,26.717077255249,6.20753335952759,2.97024536132812
-170.989532470703,26.7177486419678,6.23345375061035,2.97024536132812
-170.489532470703,26.7184181213379,6.25937366485596,2.97024536132812
-169.989532470703,26.7190895080566,6.28529405593872,2.97024536132812
-169.489532470703,26.7197589874268,6.31121397018433,2.97024536132812
-168.989532470703,26.7204303741455,6.33713436126709,2.97024536132812
-168.489532470703,26.7210998535156,6.3630542755127,2.97024536132812
-167.989532470703,26.7217712402344,6.38897466659546,2.97024536132812
-167.489547729492,26.7224407196045,6.41489458084106,2.97024536132812
-166.989547729492,26.7231121063232,6.44081497192383,2.97024536132812
-166.489547729492,26.7237815856934,6.46673488616943,2.97024536132812
-165.989547729492,26.7244529724121,6.4926552772522,2.97024536132812
-165.489547729492,26.7251224517822,6.51857566833496,2.97024536132812
-164.989547729492,26.725793838501,6.54449558258057,2.97024536132812
-164.489547729492,26.7264633178711,6.57041597366333,2.97024536132812
-163.989547729492,26.7271347045898,6.59633588790894,2.97024536132812
-163.489547729492,26.72780418396,6.6222562789917,2.97024536132812
-162.989547729492,26.7284755706787,6.64817619323731,2.97024536132812
-162.489547729492,26.7291450500488,6.67409658432007,2.97024536132812
-161.989547729492,26.7298145294189,6.70001649856567,2.97024536132812
-161.489547729492,26.7304859161377,6.72593688964844,2.97024536132812
-160.989547729492,26.7311553955078,6.75185680389404,2.97024536132812
-160.489547729492,26.7318267822266,6.77777719497681,2.97024536132812
-159.989547729492,26.7324962615967,6.80369710922241,2.97024536132812
-159.489547729492,26.7331676483154,6.82961750030518,2.97024536132812
-158.989547729492,26.7338371276855,6.85553741455078,2.97024536132812
-158.489547729492,26.7345085144043,6.88145780563355,2.97024536132812
-157.989547729492,26.7351779937744,6.90737771987915,2.97024536132812
-157.489547729492,26.7358493804932,6.93329811096191,2.97024536132812
-156.989547729492,26.7365188598633,6.95921850204468,2.97024536132812
-156.489547729492,26.737190246582,6.98513841629028,2.97024536132812
-155.989547729492,26.7378597259521,7.01105880737305,2.97024536132812
-155.489547729492,26.7385311126709,7.03697872161865,2.97024536132812
-154.989547729492,26.739200592041,7.06289911270142,2.97024536132812
-154.489547729492,26.7398719787598,7.08881902694702,2.97024536132812
-153.989547729492,26.7405414581299,7.11473941802979,2.97024536132812
-153.489547729492,26.7412128448486,7.14065933227539,2.97024536132812
-152.989547729492,26.7418823242187,7.16657972335815,2.97024536132812
-152.489547729492,26.7425537109375,7.19249963760376,2.97024536132812
-151.989547729492,26.7432231903076,7.21842002868652,2.97024536132812
-151.489547729492,26.7438945770264,7.24433994293213,2.97024536132812
-150.989547729492,26.7445640563965,7.27026033401489,2.97024536132812
-150.489547729492,26.7452354431152,7.2961802482605,2.97024536132812
-149.989547729492,26.7459049224853,7.32210063934326,2.97024536132812
-149.489547729492,26.7465744018555,7.34802055358887,2.97024536132812
-148.989547729492,26.7472457885742,7.37394094467163,2.97024536132812
-148.489547729492,26.7479152679443,7.39986085891724,2.97024536132812
-147.989547729492,26.7485866546631,7.42578125,2.97024536132812
-147.489562988281,26.7492561340332,7.45170164108276,2.97024536132812
-146.989562988281,26.749927520752,7.47762155532837,2.97024536132812
-146.489562988281,26.7505970001221,7.50354194641113,2.97024536132812
-145.989562988281,26.7512683868408,7.52946186065674,2.97024536132812
-145.489562988281,26.7519378662109,7.5553822517395,2.97024536132812
-144.989562988281,26.7526092529297,7.58130216598511,2.97024536132812
-144.489562988281,26.7532787322998,7.60722255706787,2.97024536132812
-143.989562988281,26.7539501190186,7.63314247131348,2.97024536132812
-143.489562988281,26.7546195983887,7.65906286239624,2.97024536132812
-142.989562988281,26.7552909851074,7.68498277664185,2.97024536132812
-142.489562988281,26.7559604644775,7.71090316772461,2.97024536132812
-141.989562988281,26.7566318511963,7.73682308197022,2.97024536132812
-141.489562988281,26.7573013305664,7.76274347305298,2.97024536132812
-140.989562988281,26.7579727172852,7.78866338729858,2.97024536132812
-140.489562988281,26.7586421966553,7.81458377838135,2.97024536132812
-139.989562988281,26.759313583374,7.84050369262695,2.97024536132812
-139.489562988281,26.7599830627441,7.86642408370972,2.97024536132812
-138.989562988281,26.7606544494629,7.89234447479248,2.97024536132812
-138.489562988281,26.761323928833,7.91826438903809,2.97024536132812
-137.989562988281,26.7619953155518,7.94418478012085,2.97024536132812
-137.489562988281,26.7626647949219,7.97010469436646,2.97024536132812
-136.989562988281,26.763334274292,7.99602508544922,2.97024536132812
-136.489562988281,26.7640056610107,8.02194499969482,2.97024536132812
-135.989562988281,26.7646751403809,8.04786491394043,2.97024536132812
-135.489562988281,26.7653465270996,8.07378578186035,2.97024536132812
-134.989562988281,26.7660160064697,8.09970569610596,2.97024536132812
-134.489562988281,26.7666873931885,8.12562561035156,2.97024536132812
-133.989562988281,26.7673568725586,8.15154552459717,2.97024536132812
-133.489562988281,26.7680282592773,8.17746639251709,2.97024536132812
-132.989562988281,26.7686977386475,8.2033863067627,2.97024536132812
-132.489562988281,26.7693691253662,8.22929573059082,2.9613037109375
-131.98957824707,26.7700386047363,8.25499248504639,2.92782592773437
-131.48957824707,26.7707099914551,8.28039646148682,2.89434814453125
-130.98957824707,26.7713794708252,8.30550861358643,2.86087036132812
-130.48957824707,26.7720508575439,8.3303279876709,2.827392578125
-129.98957824707,26.7727203369141,8.35485553741455,2.79391479492187
-129.48957824707,26.7733917236328,8.37909126281738,2.76043701171875
-128.98957824707,26.7740612030029,8.40303421020508,2.72695922851562
-128.48957824707,26.7747325897217,8.42668533325195,2.6934814453125
-127.98957824707,26.7754020690918,8.45004463195801,2.66000366210937
-127.489585876465,26.7760734558105,8.47311115264893,2.62652587890625
-126.989585876465,26.7767429351807,8.49588584899902,2.59304809570312
-126.489585876465,26.7774143218994,8.5183687210083,2.5595703125
-125.989585876465,26.7780838012695,8.54055881500244,2.52609252929687
-125.489585876465,26.7787551879883,8.56245708465576,2.49261474609375
-124.989585876465,26.7794246673584,8.58406352996826,2.45913696289062
-124.489585876465,26.7800941467285,8.60537719726563,2.4256591796875
-123.989585876465,26.7807655334473,8.62639904022217,2.39218139648437
-123.489585876465,26.7814350128174,8.64712905883789,2.35870361328125
-122.989585876465,26.7821063995361,8.66756629943848,2.32522583007812
-122.489585876465,26.7827758789062,8.68771171569824,2.291748046875
-121.989585876465,26.783447265625,8.70756530761719,2.25827026367187
-121.489585876465,26.7841167449951,8.727126121521,2.22479248046875
-120.989585876465,26.7847881317139,8.74639511108398,2.19131469726562
-120.489585876465,26.785457611084,8.76537227630615,2.1578369140625
-119.989585876465,26.7861270904541,8.78405666351318,2.12435913085937
-119.489593505859,26.7867984771728,8.80244922637939,2.09088134765625
-118.989593505859,26.787467956543,8.82054996490479,2.05740356445312
-118.489593505859,26.7881393432617,8.83835792541504,2.02392578125
-117.989593505859,26.7888088226318,8.85587406158447,1.99044799804688
-117.489593505859,26.7894802093506,8.87309741973877,1.95697021484375
-116.989593505859,26.7901496887207,8.89002990722656,1.92349243164063
-116.489593505859,26.7908210754395,8.9066686630249,1.8900146484375
-115.989593505859,26.7914905548096,8.92301654815674,1.85653686523438
-115.489601135254,26.7921619415283,8.93907165527344,1.82305908203125
-114.989601135254,26.7928314208984,8.95483493804932,1.78958129882813
-114.489601135254,26.7935028076172,8.97030639648438,1.756103515625
-113.989601135254,26.7941722869873,8.9854850769043,1.72262573242188
-113.489601135254,26.7948436737061,9.0003719329834,1.68914794921875
-112.989601135254,26.7955131530762,9.01496601104736,1.65567016601563
-112.489601135254,26.7961845397949,9.02926921844482,1.6221923828125
-111.989601135254,26.796854019165,9.04327869415283,1.58871459960938
-111.489601135254,26.7975254058838,9.05699729919434,1.55523681640625
-110.989601135254,26.7981948852539,9.0704231262207,1.52175903320313
-110.489601135254,26.7988662719727,9.08355712890625,1.48828125
-109.989601135254,26.7995357513428,9.09639835357666,1.45480346679688
-109.489601135254,26.8002052307129,9.10894870758057,1.42132568359375
-108.989601135254,26.8008766174316,9.12120532989502,1.38784790039063
-108.489601135254,26.8015460968018,9.13317108154297,1.3543701171875
-107.989601135254,26.8022174835205,9.14484405517578,1.32089233398438
-107.489601135254,26.8028869628906,9.15622520446777,1.28741455078125
-106.989601135254,26.8035583496094,9.16731357574463,1.25393676757813
-106.489601135254,26.8042278289795,9.17811107635498,1.220458984375
-105.989601135254,26.8048992156982,9.18861484527588,1.18698120117188
-105.489601135254,26.8055686950684,9.19882774353027,1.15350341796875
-104.989601135254,26.8062400817871,9.20874786376953,1.12002563476563
-104.489601135254,26.8069095611572,9.21837615966797,1.0865478515625
-103.989601135254,26.807580947876,9.22771167755127,1.05307006835938
-103.489601135254,26.8082504272461,9.23675537109375,1.01959228515625
-102.989601135254,26.8089218139648,9.24550724029541,0.986114501953125
-102.489608764648,26.809591293335,9.25397682189941,0.961578369140625
-101.989608764648,26.8102626800537,9.26236820220947,0.961578369140625
-101.489608764648,26.8109321594238,9.27075958251953,0.961578369140625
-100.989608764648,26.8116035461426,9.27915096282959,0.961578369140625
-100.489608764648,26.8122730255127,9.28754234313965,0.961578369140625
-99.9896087646484,26.8129444122314,9.29593372344971,0.961578369140625
-99.4896087646484,26.8136138916016,9.30432510375977,0.961578369140625
-98.9896087646484,26.8142852783203,9.31271648406982,0.961578369140625
-98.4896087646484,26.8149547576904,9.32110786437988,0.961578369140625
-97.9896087646484,26.8156261444092,9.32949924468994,0.961578369140625
-97.489616394043,26.8162956237793,9.337890625,0.961578369140625
-96.989616394043,26.8169651031494,9.34628200531006,0.961578369140625
-96.489616394043,26.8176364898682,9.35467338562012,0.961578369140625
-95.989616394043,26.8183059692383,9.36306476593018,0.961578369140625
-95.489616394043,26.818977355957,9.37145519256592,0.961578369140625
-94.989616394043,26.8196468353271,9.37984657287598,0.961578369140625
-94.489616394043,26.8203182220459,9.38823795318604,0.961578369140625
-93.989616394043,26.820987701416,9.39662933349609,0.961578369140625
-93.489616394043,26.8216590881348,9.40502166748047,0.961700439453125
-92.989616394043,26.8223285675049,9.41341495513916,0.9619140625
-92.489616394043,26.8229999542236,9.42181015014648,0.962127685546875
-91.989616394043,26.8236694335937,9.43020725250244,0.96234130859375
-91.489616394043,26.8243408203125,9.43860626220703,0.96258544921875
-90.989616394043,26.8250102996826,9.44700717926025,0.962799072265625
-90.489616394043,26.8256816864014,9.45541000366211,0.9630126953125
-89.989616394043,26.8263511657715,9.4638147354126,0.963226318359375
-89.489616394043,26.8270225524902,9.47222137451172,0.96343994140625
-88.989616394043,26.8276920318603,9.48062992095947,0.96368408203125
-88.489616394043,26.8283634185791,9.48904037475586,0.963897705078125
-87.989616394043,26.8290328979492,9.4974536895752,0.964111328125
-87.489616394043,26.829704284668,9.50586795806885,0.964324951171875
-86.989616394043,26.8303737640381,9.51428413391113,0.96453857421875
-86.4896240234375,26.8310451507568,9.52270221710205,0.96478271484375
-85.9896240234375,26.831714630127,9.5311222076416,0.964996337890625
-85.4896240234375,26.8323860168457,9.53954410552979,0.9652099609375
-84.9896240234375,26.8330554962158,9.54796886444092,0.965423583984375
-84.4896240234375,26.8337249755859,9.55639457702637,0.96563720703125
-83.9896240234375,26.8343963623047,9.56482219696045,0.96588134765625
-83.4896240234375,26.8350658416748,9.57325172424316,0.966094970703125
-82.9896240234375,26.8357372283936,9.58168411254883,0.96630859375
-82.4896240234375,26.8364067077637,9.59011745452881,0.966522216796875
-81.9896240234375,26.8370780944824,9.59855270385742,0.96673583984375
-81.4896240234375,26.8377475738525,9.60698986053467,0.96697998046875
-80.9896240234375,26.8384189605713,9.61542987823486,0.967193603515625
-80.4896240234375,26.8390884399414,9.62387084960938,0.9674072265625
-79.9896240234375,26.8397598266602,9.63231372833252,0.967620849609375
-79.489631652832,26.8404293060303,9.64075946807861,0.96783447265625
-78.989631652832,26.841100692749,9.64920616149902,0.96807861328125
-78.489631652832,26.8417701721191,9.65765476226807,0.968292236328125
-77.989631652832,26.8424415588379,9.66610622406006,0.968505859375
-77.489631652832,26.843111038208,9.67455863952637,0.968719482421875
-76.989631652832,26.8437824249268,9.68301391601563,0.96893310546875
-76.489631652832,26.8444519042969,9.6914701461792,0.96917724609375
-75.989631652832,26.8451232910156,9.69992828369141,0.969390869140625
-75.489631652832,26.8457927703857,9.70838928222656,0.9696044921875
-74.989631652832,26.8464641571045,9.71685123443604,0.969818115234375
-74.489631652832,26.8471336364746,9.72531604766846,0.97003173828125
-73.989631652832,26.8478050231934,9.7337818145752,0.97027587890625
-73.489631652832,26.8484745025635,9.74225044250488,0.970489501953125
-72.989631652832,26.8491458892822,9.75072002410889,0.970703125
-72.489631652832,26.8498153686523,9.75919151306152,0.970916748046875
-71.989631652832,26.8504867553711,9.76766586303711,0.97113037109375
-71.489631652832,26.8511562347412,9.77614116668701,0.97137451171875
-70.989631652832,26.8518257141113,9.78461933135986,0.971588134765625
-70.4896392822266,26.8524971008301,9.79309844970703,0.9718017578125
-69.9896392822266,26.8531684875488,9.80158042907715,0.972015380859375
-69.489631652832,26.8538398742676,9.8100643157959,0.97222900390625
-68.9896392822266,26.8545093536377,9.81854915618897,0.97247314453125
-68.4896392822266,26.8551807403564,9.82703685760498,0.972686767578125
-67.9896392822266,26.8558502197266,9.83552551269531,0.972900390625
-67.4896392822266,26.8565196990967,9.84401702880859,0.973114013671875
-66.9896392822266,26.8571910858154,9.85250949859619,0.97332763671875
-66.4896392822266,26.8578605651855,9.86100482940674,0.97357177734375
-65.9896392822266,26.8585319519043,9.86950206756592,0.973785400390625
-65.4896392822266,26.8592014312744,9.87800025939941,0.9739990234375
-64.9896392822266,26.8598728179932,9.88650131225586,0.974212646484375
-64.4896392822266,26.8605422973633,9.89500427246094,0.97442626953125
-63.9896354675293,26.861213684082,9.90350818634033,0.97467041015625
-63.4896354675293,26.8618831634521,9.91201496124268,0.974884033203125
-62.9896392822266,26.8625545501709,9.92052364349365,0.97509765625
-62.4896392822266,26.863224029541,9.92903327941895,0.975311279296875
-61.9896392822266,26.8638954162598,9.93754577636719,0.97552490234375
-61.4896392822266,26.8645648956299,9.94606018066406,0.97576904296875
-60.9896392822266,26.8652362823486,9.95457553863525,0.975982666015625
-60.4896392822266,26.8659057617187,9.96309375762939,0.9761962890625
-59.9896430969238,26.8665752410889,9.97161388397217,0.976409912109375
-59.4896430969238,26.8672466278076,9.98013591766357,0.97662353515625
-58.9896430969238,26.8679161071777,9.9886589050293,0.97686767578125
-58.4896430969238,26.8685874938965,9.99718475341797,0.977081298828125
-57.9896430969238,26.8692569732666,10.0057125091553,0.977294921875
-57.4896430969238,26.8699283599854,10.0142421722412,0.977508544921875
-56.9896430969238,26.8705978393555,10.0227737426758,0.97772216796875
-56.4896430969238,26.8712692260742,10.0313062667847,0.97796630859375
-55.9896430969238,26.8719387054443,10.0398416519165,0.978179931640625
-55.4896430969238,26.8726100921631,10.048378944397,0.9783935546875
-54.9896469116211,26.8732795715332,10.0569181442261,0.978607177734375
-54.4896469116211,26.873950958252,10.0654592514038,0.97882080078125
-53.9896469116211,26.8746204376221,10.0740022659302,0.97906494140625
-53.4896469116211,26.8752918243408,10.0825462341309,0.979278564453125
-52.9896469116211,26.8759613037109,10.0910930633545,0.9794921875
